ID,labels
Id_5883,Sarcastic
Id_5884,Sarcastic
Id_5885,Non-sarcastic
Id_5886,Non-sarcastic
Id_5887,Non-sarcastic
Id_5888,Sarcastic
Id_5889,Sarcastic
Id_5890,Sarcastic
Id_5891,Non-sarcastic
Id_5892,Non-sarcastic
Id_5893,Sarcastic
Id_5894,Sarcastic
Id_5895,Sarcastic
Id_5896,Non-sarcastic
Id_5897,Non-sarcastic
Id_5898,Non-sarcastic
Id_5899,Sarcastic
Id_5900,Sarcastic
Id_5901,Non-sarcastic
Id_5902,Sarcastic
Id_5903,Sarcastic
Id_5904,Non-sarcastic
Id_5905,Non-sarcastic
Id_5906,Non-sarcastic
Id_5907,Non-sarcastic
Id_5908,Non-sarcastic
Id_5909,Non-sarcastic
Id_5910,Non-sarcastic
Id_5911,Non-sarcastic
Id_5912,Sarcastic
Id_5913,Non-sarcastic
Id_5914,Non-sarcastic
Id_5915,Sarcastic
Id_5916,Non-sarcastic
Id_5917,Sarcastic
Id_5918,Non-sarcastic
Id_5919,Sarcastic
Id_5920,Non-sarcastic
Id_5921,Non-sarcastic
Id_5922,Non-sarcastic
Id_5923,Non-sarcastic
Id_5924,Non-sarcastic
Id_5925,Non-sarcastic
Id_5926,Non-sarcastic
Id_5927,Non-sarcastic
Id_5928,Non-sarcastic
Id_5929,Non-sarcastic
Id_5930,Non-sarcastic
Id_5931,Non-sarcastic
Id_5932,Non-sarcastic
Id_5933,Sarcastic
Id_5934,Non-sarcastic
Id_5935,Sarcastic
Id_5936,Non-sarcastic
Id_5937,Non-sarcastic
Id_5938,Sarcastic
Id_5939,Non-sarcastic
Id_5940,Non-sarcastic
Id_5941,Non-sarcastic
Id_5942,Sarcastic
Id_5943,Sarcastic
Id_5944,Sarcastic
Id_5945,Non-sarcastic
Id_5946,Sarcastic
Id_5947,Non-sarcastic
Id_5948,Non-sarcastic
Id_5949,Non-sarcastic
Id_5950,Non-sarcastic
Id_5951,Sarcastic
Id_5952,Non-sarcastic
Id_5953,Non-sarcastic
Id_5954,Non-sarcastic
Id_5955,Sarcastic
Id_5956,Non-sarcastic
Id_5957,Non-sarcastic
Id_5958,Sarcastic
Id_5959,Sarcastic
Id_5960,Sarcastic
Id_5961,Sarcastic
Id_5962,Non-sarcastic
Id_5963,Non-sarcastic
Id_5964,Non-sarcastic
Id_5965,Non-sarcastic
Id_5966,Non-sarcastic
Id_5967,Non-sarcastic
Id_5968,Non-sarcastic
Id_5969,Non-sarcastic
Id_5970,Non-sarcastic
Id_5971,Non-sarcastic
Id_5972,Non-sarcastic
Id_5973,Non-sarcastic
Id_5974,Non-sarcastic
Id_5975,Non-sarcastic
Id_5976,Non-sarcastic
Id_5977,Non-sarcastic
Id_5978,Non-sarcastic
Id_5979,Non-sarcastic
Id_5980,Sarcastic
Id_5981,Non-sarcastic
Id_5982,Non-sarcastic
Id_5983,Non-sarcastic
Id_5984,Non-sarcastic
Id_5985,Sarcastic
Id_5986,Non-sarcastic
Id_5987,Non-sarcastic
Id_5988,Non-sarcastic
Id_5989,Sarcastic
Id_5990,Non-sarcastic
Id_5991,Non-sarcastic
Id_5992,Non-sarcastic
Id_5993,Sarcastic
Id_5994,Sarcastic
Id_5995,Non-sarcastic
Id_5996,Non-sarcastic
Id_5997,Non-sarcastic
Id_5998,Sarcastic
Id_5999,Sarcastic
Id_6000,Sarcastic
Id_6001,Non-sarcastic
Id_6002,Non-sarcastic
Id_6003,Non-sarcastic
Id_6004,Non-sarcastic
Id_6005,Non-sarcastic
Id_6006,Non-sarcastic
Id_6007,Non-sarcastic
Id_6008,Sarcastic
Id_6009,Non-sarcastic
Id_6010,Sarcastic
Id_6011,Sarcastic
Id_6012,Non-sarcastic
Id_6013,Non-sarcastic
Id_6014,Non-sarcastic
Id_6015,Non-sarcastic
Id_6016,Non-sarcastic
Id_6017,Non-sarcastic
Id_6018,Sarcastic
Id_6019,Non-sarcastic
Id_6020,Sarcastic
Id_6021,Non-sarcastic
Id_6022,Sarcastic
Id_6023,Non-sarcastic
Id_6024,Sarcastic
Id_6025,Non-sarcastic
Id_6026,Sarcastic
Id_6027,Non-sarcastic
Id_6028,Sarcastic
Id_6029,Non-sarcastic
Id_6030,Non-sarcastic
Id_6031,Non-sarcastic
Id_6032,Non-sarcastic
Id_6033,Non-sarcastic
Id_6034,Non-sarcastic
Id_6035,Non-sarcastic
Id_6036,Sarcastic
Id_6037,Non-sarcastic
Id_6038,Non-sarcastic
Id_6039,Non-sarcastic
Id_6040,Sarcastic
Id_6041,Sarcastic
Id_6042,Non-sarcastic
Id_6043,Non-sarcastic
Id_6044,Non-sarcastic
Id_6045,Non-sarcastic
Id_6046,Non-sarcastic
Id_6047,Non-sarcastic
Id_6048,Sarcastic
Id_6049,Sarcastic
Id_6050,Non-sarcastic
Id_6051,Non-sarcastic
Id_6052,Non-sarcastic
Id_6053,Non-sarcastic
Id_6054,Non-sarcastic
Id_6055,Sarcastic
Id_6056,Sarcastic
Id_6057,Non-sarcastic
Id_6058,Non-sarcastic
Id_6059,Sarcastic
Id_6060,Sarcastic
Id_6061,Sarcastic
Id_6062,Non-sarcastic
Id_6063,Non-sarcastic
Id_6064,Non-sarcastic
Id_6065,Non-sarcastic
Id_6066,Non-sarcastic
Id_6067,Sarcastic
Id_6068,Non-sarcastic
Id_6069,Sarcastic
Id_6070,Non-sarcastic
Id_6071,Sarcastic
Id_6072,Non-sarcastic
Id_6073,Non-sarcastic
Id_6074,Non-sarcastic
Id_6075,Non-sarcastic
Id_6076,Non-sarcastic
Id_6077,Non-sarcastic
Id_6078,Sarcastic
Id_6079,Non-sarcastic
Id_6080,Non-sarcastic
Id_6081,Non-sarcastic
Id_6082,Non-sarcastic
Id_6083,Sarcastic
Id_6084,Non-sarcastic
Id_6085,Sarcastic
Id_6086,Sarcastic
Id_6087,Non-sarcastic
Id_6088,Non-sarcastic
Id_6089,Sarcastic
Id_6090,Sarcastic
Id_6091,Sarcastic
Id_6092,Sarcastic
Id_6093,Sarcastic
Id_6094,Sarcastic
Id_6095,Sarcastic
Id_6096,Non-sarcastic
Id_6097,Non-sarcastic
Id_6098,Non-sarcastic
Id_6099,Sarcastic
Id_6100,Non-sarcastic
Id_6101,Non-sarcastic
Id_6102,Non-sarcastic
Id_6103,Sarcastic
Id_6104,Non-sarcastic
Id_6105,Sarcastic
Id_6106,Non-sarcastic
Id_6107,Non-sarcastic
Id_6108,Non-sarcastic
Id_6109,Non-sarcastic
Id_6110,Sarcastic
Id_6111,Sarcastic
Id_6112,Non-sarcastic
Id_6113,Sarcastic
Id_6114,Non-sarcastic
Id_6115,Sarcastic
Id_6116,Non-sarcastic
Id_6117,Sarcastic
Id_6118,Non-sarcastic
Id_6119,Non-sarcastic
Id_6120,Sarcastic
Id_6121,Non-sarcastic
Id_6122,Non-sarcastic
Id_6123,Sarcastic
Id_6124,Non-sarcastic
Id_6125,Sarcastic
Id_6126,Non-sarcastic
Id_6127,Non-sarcastic
Id_6128,Sarcastic
Id_6129,Non-sarcastic
Id_6130,Non-sarcastic
Id_6131,Non-sarcastic
Id_6132,Sarcastic
Id_6133,Non-sarcastic
Id_6134,Non-sarcastic
Id_6135,Non-sarcastic
Id_6136,Non-sarcastic
Id_6137,Non-sarcastic
Id_6138,Non-sarcastic
Id_6139,Non-sarcastic
Id_6140,Sarcastic
Id_6141,Non-sarcastic
Id_6142,Non-sarcastic
Id_6143,Sarcastic
Id_6144,Non-sarcastic
Id_6145,Sarcastic
Id_6146,Non-sarcastic
Id_6147,Non-sarcastic
Id_6148,Non-sarcastic
Id_6149,Sarcastic
Id_6150,Sarcastic
Id_6151,Sarcastic
Id_6152,Sarcastic
Id_6153,Non-sarcastic
Id_6154,Sarcastic
Id_6155,Non-sarcastic
Id_6156,Non-sarcastic
Id_6157,Non-sarcastic
Id_6158,Sarcastic
Id_6159,Sarcastic
Id_6160,Non-sarcastic
Id_6161,Non-sarcastic
Id_6162,Non-sarcastic
Id_6163,Non-sarcastic
Id_6164,Non-sarcastic
Id_6165,Non-sarcastic
Id_6166,Sarcastic
Id_6167,Non-sarcastic
Id_6168,Sarcastic
Id_6169,Sarcastic
Id_6170,Sarcastic
Id_6171,Non-sarcastic
Id_6172,Non-sarcastic
Id_6173,Non-sarcastic
Id_6174,Non-sarcastic
Id_6175,Non-sarcastic
Id_6176,Non-sarcastic
Id_6177,Non-sarcastic
Id_6178,Non-sarcastic
Id_6179,Non-sarcastic
Id_6180,Non-sarcastic
Id_6181,Non-sarcastic
Id_6182,Sarcastic
Id_6183,Non-sarcastic
Id_6184,Sarcastic
Id_6185,Non-sarcastic
Id_6186,Sarcastic
Id_6187,Non-sarcastic
Id_6188,Non-sarcastic
Id_6189,Non-sarcastic
Id_6190,Sarcastic
Id_6191,Non-sarcastic
Id_6192,Non-sarcastic
Id_6193,Non-sarcastic
Id_6194,Non-sarcastic
Id_6195,Sarcastic
Id_6196,Non-sarcastic
Id_6197,Non-sarcastic
Id_6198,Non-sarcastic
Id_6199,Non-sarcastic
Id_6200,Non-sarcastic
Id_6201,Non-sarcastic
Id_6202,Non-sarcastic
Id_6203,Non-sarcastic
Id_6204,Non-sarcastic
Id_6205,Non-sarcastic
Id_6206,Non-sarcastic
Id_6207,Non-sarcastic
Id_6208,Non-sarcastic
Id_6209,Non-sarcastic
Id_6210,Sarcastic
Id_6211,Sarcastic
Id_6212,Non-sarcastic
Id_6213,Non-sarcastic
Id_6214,Non-sarcastic
Id_6215,Non-sarcastic
Id_6216,Non-sarcastic
Id_6217,Non-sarcastic
Id_6218,Non-sarcastic
Id_6219,Non-sarcastic
Id_6220,Non-sarcastic
Id_6221,Sarcastic
Id_6222,Non-sarcastic
Id_6223,Non-sarcastic
Id_6224,Sarcastic
Id_6225,Non-sarcastic
Id_6226,Non-sarcastic
Id_6227,Non-sarcastic
Id_6228,Non-sarcastic
Id_6229,Sarcastic
Id_6230,Non-sarcastic
Id_6231,Non-sarcastic
Id_6232,Sarcastic
Id_6233,Non-sarcastic
Id_6234,Non-sarcastic
Id_6235,Non-sarcastic
Id_6236,Non-sarcastic
Id_6237,Non-sarcastic
Id_6238,Non-sarcastic
Id_6239,Sarcastic
Id_6240,Non-sarcastic
Id_6241,Non-sarcastic
Id_6242,Non-sarcastic
Id_6243,Non-sarcastic
Id_6244,Non-sarcastic
Id_6245,Non-sarcastic
Id_6246,Non-sarcastic
Id_6247,Non-sarcastic
Id_6248,Non-sarcastic
Id_6249,Sarcastic
Id_6250,Non-sarcastic
Id_6251,Non-sarcastic
Id_6252,Non-sarcastic
Id_6253,Non-sarcastic
Id_6254,Sarcastic
Id_6255,Non-sarcastic
Id_6256,Non-sarcastic
Id_6257,Non-sarcastic
Id_6258,Non-sarcastic
Id_6259,Sarcastic
Id_6260,Non-sarcastic
Id_6261,Non-sarcastic
Id_6262,Non-sarcastic
Id_6263,Non-sarcastic
Id_6264,Sarcastic
Id_6265,Non-sarcastic
Id_6266,Non-sarcastic
Id_6267,Non-sarcastic
Id_6268,Non-sarcastic
Id_6269,Sarcastic
Id_6270,Sarcastic
Id_6271,Non-sarcastic
Id_6272,Non-sarcastic
Id_6273,Non-sarcastic
Id_6274,Sarcastic
Id_6275,Non-sarcastic
Id_6276,Non-sarcastic
Id_6277,Non-sarcastic
Id_6278,Sarcastic
Id_6279,Sarcastic
Id_6280,Sarcastic
Id_6281,Non-sarcastic
Id_6282,Sarcastic
Id_6283,Non-sarcastic
Id_6284,Non-sarcastic
Id_6285,Non-sarcastic
Id_6286,Non-sarcastic
Id_6287,Non-sarcastic
Id_6288,Non-sarcastic
Id_6289,Non-sarcastic
Id_6290,Non-sarcastic
Id_6291,Non-sarcastic
Id_6292,Sarcastic
Id_6293,Non-sarcastic
Id_6294,Sarcastic
Id_6295,Sarcastic
Id_6296,Non-sarcastic
Id_6297,Non-sarcastic
Id_6298,Non-sarcastic
Id_6299,Sarcastic
Id_6300,Sarcastic
Id_6301,Sarcastic
Id_6302,Non-sarcastic
Id_6303,Non-sarcastic
Id_6304,Non-sarcastic
Id_6305,Non-sarcastic
Id_6306,Non-sarcastic
Id_6307,Non-sarcastic
Id_6308,Non-sarcastic
Id_6309,Non-sarcastic
Id_6310,Sarcastic
Id_6311,Sarcastic
Id_6312,Non-sarcastic
Id_6313,Non-sarcastic
Id_6314,Non-sarcastic
Id_6315,Non-sarcastic
Id_6316,Non-sarcastic
Id_6317,Sarcastic
Id_6318,Sarcastic
Id_6319,Non-sarcastic
Id_6320,Non-sarcastic
Id_6321,Non-sarcastic
Id_6322,Non-sarcastic
Id_6323,Non-sarcastic
Id_6324,Non-sarcastic
Id_6325,Non-sarcastic
Id_6326,Non-sarcastic
Id_6327,Non-sarcastic
Id_6328,Non-sarcastic
Id_6329,Non-sarcastic
Id_6330,Non-sarcastic
Id_6331,Non-sarcastic
Id_6332,Sarcastic
Id_6333,Non-sarcastic
Id_6334,Non-sarcastic
Id_6335,Sarcastic
Id_6336,Non-sarcastic
Id_6337,Sarcastic
Id_6338,Sarcastic
